2017-01-0512:00:00,2017-01-0512:00:00,INU,68350000,-133720000,30,048223,0.00
2017-01-0512:00:00,2017-01-0513:00:00,INU,68350000,-133720000,30,048223,1.00
2017-01-0512:00:00,2017-01-0514:00:00,INU,68350000,-133720000,30,048223,1.00
2017-01-0512:00:00,2017-01-0515:00:00,INU,68350000,-133720000,30,048223,2.00
2017-01-0512:00:00,2017-01-0516:00:00,INU,68350000,-133720000,30,048223,4.00
2017-01-0512:00:00,2017-01-0517:00:00,INU,68350000,-133720000,30,048223,3.00
2017-01-0512:00:00,2017-01-0518:00:00,INU,68350000,-133720000,30,048223,3.00
2017-01-0512:00:00,2017-01-0519:00:00,INU,68350000,-133720000,30,048223,1.00
2017-01-0512:00:00,2017-01-0520:00:00,INU,68350000,-133720000,30,048223,1.00
2017-01-0512:00:00,2017-01-0521:00:00,INU,68350000,-133720000,30,048223,1.00
2017-01-0512:00:00,2017-01-0522:00:00,INU,68350000,-133720000,30,048223,3.00
2017-01-0512:00:00,2017-01-0523:00:00,INU,68350000,-133720000,30,048223,5.00
2017-01-0512:00:00,2017-01-0600:00:00,INU,68350000,-133720000,30,048223,0.00
2017-01-0512:00:00,2017-01-0601:00:00,INU,68350000,-133720000,30,048223,4.00
2017-01-0512:00:00,2017-01-0602:00:00,INU,68350000,-133720000,30,048223,2.00
2017-01-0512:00:00,2017-01-0603:00:00,INU,68350000,-133720000,30,048223,0.00
2017-01-0512:00:00,2017-01-0604:00:00,INU,68350000,-133720000,30,048223,2.00
2017-01-0512:00:00,2017-01-0605:00:00,INU,68350000,-133720000,30,048223,6.00
2017-01-0512:00:00,2017-01-0606:00:00,INU,68350000,-133720000,30,048223,4.00
2017-01-0512:00:00,2017-01-0607:00:00,INU,68350000,-133720000,30,048223,7.00
2017-01-0512:00:00,2017-01-0608:00:00,INU,68350000,-133720000,30,048223,4.00
2017-01-0512:00:00,2017-01-0609:00:00,INU,68350000,-133720000,30,048223,6.00
2017-01-0512:00:00,2017-01-0610:00:00,INU,68350000,-133720000,30,048223,4.00
2017-01-0512:00:00,2017-01-0611:00:00,INU,68350000,-133720000,30,048223,6.00
2017-01-0512:00:00,2017-01-0612:00:00,INU,68350000,-133720000,30,048223,6.00
2017-01-0512:00:00,2017-01-0613:00:00,INU,68350000,-133720000,30,048223,7.00
2017-01-0512:00:00,2017-01-0614:00:00,INU,68350000,-133720000,30,048223,8.00
2017-01-0512:00:00,2017-01-0615:00:00,INU,68350000,-133720000,30,048223,6.00
2017-01-0512:00:00,2017-01-0616:00:00,INU,68350000,-133720000,30,048223,5.00
2017-01-0512:00:00,2017-01-0617:00:00,INU,68350000,-133720000,30,048223,6.00
2017-01-0512:00:00,2017-01-0618:00:00,INU,68350000,-133720000,30,048223,6.00
2017-01-0512:00:00,2017-01-0619:00:00,INU,68350000,-133720000,30,048223,6.00
2017-01-0512:00:00,2017-01-0620:00:00,INU,68350000,-133720000,30,048223,8.00
2017-01-0512:00:00,2017-01-0621:00:00,INU,68350000,-133720000,30,048223,7.00
2017-01-0512:00:00,2017-01-0622:00:00,INU,68350000,-133720000,30,048223,7.00
2017-01-0512:00:00,2017-01-0623:00:00,INU,68350000,-133720000,30,048223,6.00
2017-01-0512:00:00,2017-01-0700:00:00,INU,68350000,-133720000,30,048223,6.00
2017-01-0512:00:00,2017-01-0701:00:00,INU,68350000,-133720000,30,048223,5.00
2017-01-0512:00:00,2017-01-0702:00:00,INU,68350000,-133720000,30,048223,5.00
2017-01-0512:00:00,2017-01-0703:00:00,INU,68350000,-133720000,30,048223,6.00
2017-01-0512:00:00,2017-01-0704:00:00,INU,68350000,-133720000,30,048223,3.00
2017-01-0512:00:00,2017-01-0705:00:00,INU,68350000,-133720000,30,048223,4.00
2017-01-0512:00:00,2017-01-0706:00:00,INU,68350000,-133720000,30,048223,6.00
2017-01-0512:00:00,2017-01-0707:00:00,INU,68350000,-133720000,30,048223,3.00
2017-01-0512:00:00,2017-01-0708:00:00,INU,68350000,-133720000,30,048223,6.00
2017-01-0512:00:00,2017-01-0709:00:00,INU,68350000,-133720000,30,048223,3.00
2017-01-0512:00:00,2017-01-0710:00:00,INU,68350000,-133720000,30,048223,4.00
2017-01-0512:00:00,2017-01-0711:00:00,INU,68350000,-133720000,30,048223,4.00
2017-01-0512:00:00,2017-01-0712:00:00,INU,68350000,-133720000,30,048223,2.00
